time elevInput throttleInput alphaTrue alphaMeasured pitchRateTrue pitchRateMeasured
2.66 0.0764721841199295 0 0.0443572850190304 0.0509217021908879 -0.0111096532945814 -0.0100408442253179
2.67 0.0751139119075438 0 0.0442294812356285 0.0445524515488861 -0.0115209883543429 -0.00816054056438143
2.68 0.0736815113327178 0 0.0440988722337121 0.0455870766260735 -0.0119206428848102 -0.00953280691068829
2.69 0.0721763960018831 0 0.0439656215772696 0.0377419660823015 -0.0123082032075927 -0.0173296069311128
2.7 0.0706000512821564 0 0.043829895372929 0.0419089007731792 -0.0126832678275261 -0.0165981310869884
2.71 0.0689540328354617 0 0.0436918621038873 0.0441069447262202 -0.0130454478271479 -0.0126766163774847
2.72 0.0672399650832796 0 0.0435516924615256 0.0450104359279363 -0.0133943672487634 -0.0162933407963482
2.73 0.0654595396035399 0 0.0434095591748773 0.0380915881932919 -0.013729663463724 -0.0167591082144909
2.74 0.0636145134612372 0 0.0432656368381168 0.0425447572867286 -0.0140509875285549 -0.0135292291459782
2.75 0.0617067074744218 0 0.043120101736239 0.0394684081114982 -0.0143580045275798 -0.0155476057460822
2.76 0.05973800441727 0 0.0429731316691008 0.0392540707593456 -0.0146503939017049 -0.0121231334173777
2.77 0.0577103471620152 0 0.042824905773999 0.040372798221019 -0.014927849763038 -0.0161623772593053
2.78 0.0556257367615661 0 0.0426756043469584 0.0497302720506189 -0.0151900811950322 -0.0165179797196461
2.79 0.0534862304747099 0 0.0425254086629072 0.0435726125037363 -0.0154368125378573 -0.0170150550430824
2.8 0.051293939735846 0 0.0423745007949161 0.043396293030557 -0.0156677836587195 -0.0145190689282357
2.81 0.0490510280712553 0 0.0422230634326802 0.0418222790861633 -0.0158827502068598 -0.0156771765442912
2.82 0.0467597089639606 0 0.042071279700421 0.0400173198612921 -0.0160814838529821 -0.0127499577831889
2.83 0.0444222436692866 0 0.0419193329743905 0.0372028819452043 -0.0162637725128735 -0.0148735926278885
2.84 0.0420409389832734 0 0.0417674067001547 0.0405143548227999 -0.016429420554996 -0.0169091152202024
2.85 0.0396181449661477 0 0.0416156842098378 0.0415889999580475 -0.016578248991846 -0.0133796149475387
2.86 0.0371562526230973 0 0.0414643485395078 0.0424577338860878 -0.0167100956548915 -0.0168276544247609
2.87 0.0346576915446364 0 0.0413135822468822 0.0398966840865564 -0.0168248153529156 -0.0136622747955824
2.88 0.0321249275088948 0 0.0411635672295343 0.042711518534845 -0.0169222800136091 -0.0109306104235046
2.89 0.0295604600481915 0 0.0410144845437789 0.0411271176822252 -0.0170023788082731 -0.0183368022231087
2.9 0.0269668199822982 0 0.040866514224417 0.0390551627489105 -0.017065018259509 -0.0222975313197151
2.91 0.024346566920826 0 0.0407198351055145 0.0392645795592312 -0.0171101223317886 -0.0156820182695359
2.92 0.0217022867371996 0 0.0405746246423952 0.0386914847694961 -0.0171376325048159 -0.0154959406598955
2.93 0.0190365890167122 0 0.0404310587350205 0.0410552447776695 -0.0171475078296081 -0.0110694119186939
2.94 0.0163521044811809 0 0.0402893115529315 0.0398096055391276 -0.0171397249672405 -0.0167707209612981
2.95 0.0136514823927399 0 0.0401495553619251 0.040477299299151 -0.0171142782102163 -0.013939793778485
2.96 0.0109373879393409 0 0.0400119603526365 0.0386526907888249 -0.0170711794864426 -0.020018443869817
2.97 0.00821249960453251 0 0.0398766944711943 0.0416294520113178 -0.0170104583458055 -0.0168793620617596
2.98 0.00547950652412159 0 0.0397439232521185 0.0412233031162257 -0.0169321619293602 -0.0196910761938571
2.99 0.0027411058323202 0 0.039613809653623 0.0338238877141186 -0.0168363549211661 -0.0197554040415275
3 3.20611782286965e-17 0 0.0394865138954871 0.038462162909227 -0.0167231194828127 -0.0153245643963455
3.01 -0.00274110583232029 0 0.0393621932996547 0.0342689179030755 -0.0165925551707041 -0.0195543968422268
3.02 -0.00547950652412153 0 0.0392410021337185 0.041042191838656 -0.0164447788361805 -0.012510133326735
3.03 -0.0082124996045326 0 0.0391230914574431 0.0408574415099341 -0.0162799245085782 -0.0169845885251815
3.04 -0.0109373879393408 0 0.0390086089724801 0.0341382867274121 -0.0160981432613412 -0.0159016984237613
3.05 -0.01365148239274 0 0.0388976988754196 0.0426455989505159 -0.0158996030613181 -0.0173247747697823
3.06 -0.0163521044811809 0 0.0387905017143272 0.0372604910027853 -0.0156844886013932 -0.0138290814243544
3.07 -0.0190365890167123 0 0.0386871542489049 0.0375977444207294 -0.0154530011166154 -0.016632017947553
3.08 -0.0217022867371995 0 0.0385877893144145 0.0413630132365695 -0.0152053581840081 -0.0161231183807332
3.09 -0.0243465669208259 0 0.0384925356894978 0.040376080662591 -0.0149417935062573 -0.0141636830899617
3.1 -0.0269668199822981 0 0.0384015179680242 0.0410781644517593 -0.0146625566794907 -0.0127716638131771
3.11 -0.0295604600481914 0 0.0383148564350909 0.0389498691710659 -0.014367912945378 -0.0121477880577967
3.12 -0.0321249275088947 0 0.0382326669472987 0.0399296274559582 -0.0140581429277965 -0.0118566564859732
3.13 -0.0346576915446363 0 0.0381550608174211 0.0395255546757367 -0.0137335423543219 -0.0150196452229
3.14 -0.0371562526230972 0 0.0380821447035803 0.0416333332565225 -0.0133944217628199 -0.0140737269504386
3.15 -0.0396181449661476 0 0.0380140205030393 0.0363821369816727 -0.0130411061934271 -0.0179813112314402
3.16 -0.0420409389832734 0 0.0379507852507144 0.039921295081523 -0.0126739348662266 -0.0155936187788551
3.17 -0.0444222436692865 0 0.0378925310225089 0.033645658934896 -0.0122932608449347 -0.014459677465619
3.18 -0.0467597089639605 0 0.037839344843562 0.0365826589388055 -0.0118994506869325 -0.0120294384398437
3.19 -0.0490510280712552 0 0.0377913086015046 0.0350435899879117 -0.0114928840799865 -0.0141264052072445
3.2 -0.051293939735846 0 0.0377484989648058 0.0374238307966985 -0.0110739534660173 -0.00282172057711631
3.21 -0.0534862304747099 0 0.0377109873062919 0.035005868157788 -0.0106430636522877 -0.0102699309075006
3.22 -0.0556257367615662 0 0.0376788396319128 0.0412575705212029 -0.0102006314103938 -0.00877027424816247
3.23 -0.0577103471620151 0 0.0376521165148253 0.0390954721338086 -0.00974708506345515 -0.0109322556520398
3.24 -0.0597380044172701 0 0.0376308730348585 0.0364571926432087 -0.00928286406191087 -0.0100956785224856
3.25 -0.0617067074744218 0 0.0376151587234218 0.0379879898468366 -0.0088084185483412 -0.0137229313014191
3.26 -0.0636145134612373 0 0.0376050175139074 0.0374697427674439 -0.00832420891174327 -0.00918907799442842
3.27 -0.0654595396035398 0 0.0376004876976391 0.0364684314762439 -0.0078307053317014 -0.00773977255223075
3.28 -0.0672399650832797 0 0.0376016018854075 0.0368656100820108 -0.0073283873129016 -0.00615425493261397
3.29 -0.0689540328354617 0 0.0376083869746315 0.0352903397039718 -0.00681774321044991 -0.00610597408251553
3.3 -0.0706000512821564 0 0.0376208641221786 0.0339603097487196 -0.00629926974646286 -0.00899938048434001
3.31 -0.072176396001883 0 0.0376390487228679 0.0374493458559402 -0.00577347151840722 -0.00750458934903922
3.32 -0.0736815113327178 0 0.0376629503936803 0.0425130774688952 -0.00524086049967439 -0.000889122136546391
3.33 -0.0751139119075438 0 0.0376925729636887 0.0333372032376493 -0.00470195553288209 -0.000239999736558621
3.34 -0.0764721841199295 0 0.0377279144697194 0.0275096530914665 -0.00415728181640374 -0.000175072739259986
3.35 -0.0777549875191876 0 0.037768967157748 0.0359221428828558 -0.003607370384632 -0.00670592119701852
3.36 -0.0789610561332375 0 0.0378157174900288 0.0432170712454446 -0.00305275758248964 -0.000160689649182588
3.37 -0.0800891997179679 0 0.0378681461579497 0.0414221463233055 -0.00249398453470618 -0.000942372658765079
3.38 -0.0811383049318629 0 0.0379262281006011 0.0384872963535756 -0.00193159661038429 -0.00646677768414727
3.39 -0.0821073364347364 0 0.0379899325290382 0.0299849092353607 -0.00136614288338418 0.000468323151715025
3.4 -0.0829953379094876 0 0.0380592229562152 0.0393958371490735 -0.000798175589058636 0.00176924390743723
3.41 -0.0838014330058708 0 0.0381340572325592 0.0396442728537434 -0.000228249577874962 0.00164740089612306
3.42 -0.0845248262053468 0 0.0382143875871496 0.0405440619786892 0.00034307823353718 0.00148228132157577
3.43 -0.0851648036061641 0 0.0383001606744633 0.0377612656081145 0.000915249413370026 0.00167637789822873
3.44 -0.0857207336278934 0 0.0383913176266368 0.0438591972668889 0.00148770456711041 0.00241768222137487
3.45 -0.0861920676347216 0 0.0384877941111955 0.0371598359252129 0.00205988389095563 -0.00288679421224044
3.46 -0.0865783404768888 0 0.038589520394193 0.0356810287368681 0.00263122772562632 0.0054722080550818
3.47 -0.0868791709497349 0 0.0386964214086961 0.040750750445326 0.00320117711002969 0.000348299191877775
3.48 -0.0870942621699032 0 0.0388084168285502 0.0413914435037479 0.0037691743342269 0.0105307458761635
3.49 -0.0872234018683274 0 0.0389254211473502 0.0392075113272242 0.00433466349115856 0.00979068896039468
3.5 -0.0872664625997165 0 0.0390473437625398 0.0377992744186407 0.0048970910265841 0.00750999165900073
3.51 -0.0872234018683274 0 0.0391740890645555 0.0353564940422168 0.00545590628669217 0.00709360230677091
3.52 -0.0870942621699032 0 0.0393055565309274 0.0398616255116101 0.00601056206284161 0.00589548227740203
3.53 -0.0868791709497349 0 0.0394416408252442 0.035616615804811 0.0065605151328954 0.00945560847014178
3.54 -0.0865783404768888 0 0.0395822319008836 0.0347419203947149 0.00710522679861338 0.00599704979985322
3.55 -0.0861920676347216 0 0.0397272151094061 0.0369885404173596 0.00764416341857333 0.00230163571540287
3.56 -0.0857207336278934 0 0.0398764713135051 0.04469294227684 0.00817679693609449 0.00342944680964293
3.57 -0.0851648036061641 0 0.0400298770044021 0.0449372816986409 0.00870260540164253 0.0110829859221308
3.58 -0.0845248262053468 0 0.0401873044235694 0.0400290185453473 0.00922107348920037 0.00740581732271208
3.59 -0.0838014330058709 0 0.0403486216886622 0.0359660948101783 0.00973169300609532 0.00887005557050897
3.6 -0.0829953379094877 0 0.0405136929235336 0.0482983135509429 0.0102339633957792 0.00742226543819303
3.61 -0.0821073364347364 0 0.0406823783922056 0.0445809284781406 0.0107273922330657 0.0163100324695356
3.62 -0.0811383049318629 0 0.0408545346366627 0.0423355571329426 0.0112114957113354 0.00839184260910613
3.63 -0.080089199717968 0 0.0410300146183328 0.0400764589923349 0.0116857991212286 0.00607769233724338
3.64 -0.0789610561332376 0 0.0412086678631142 0.0410269197184579 0.0121498373203529 0.0119676511294172
3.65 -0.0777549875191876 0 0.0413903406098074 0.0429435064805836 0.0126031551935424 0.0132035060421659
3.66 -0.0764721841199295 0 0.0415748759618037 0.0391453348885441 0.0130453081032133 0.0115981669782727
3.67 -0.0751139119075438 0 0.0417621140418804 0.0399894739581555 0.0134758623293735 0.0119969428678981
3.68 -0.0736815113327178 0 0.0419518921499516 0.0389598836486787 0.0138943954988493 0.0187623710120922
3.69 -0.0721763960018831 0 0.0421440449236159 0.0414630408334608 0.0143004970033078 0.0148772206099105
3.7 -0.0706000512821564 0 0.0423384045013458 0.0375733354027707 0.0146937684056616 0.0149640168042334
3.71 -0.0689540328354617 0 0.0425348006881539 0.0436852272569786 0.0150738238344544 0.0144999267421305
3.72 -0.0672399650832796 0 0.0427330611235759 0.0409213838713625 0.0154402903658387 0.012642423589777
3.73 -0.0654595396035399 0 0.0429330114518017 0.0432405778508981 0.0157928083927687 0.015077740356695
3.74 -0.0636145134612372 0 0.0431344754937873 0.0449210585423743 0.0161310319810442 0.0162869994840487
3.75 -0.0617067074744218 0 0.043337275421179 0.0448835309020555 0.0164546292118531 0.0126292670545371
3.76 -0.05973800441727 0 0.0435412319318757 0.0443797335736005 0.0167632825104759 0.0215211643481257
3.77 -0.0577103471620152 0 0.0437461644270574 0.0463817569912669 0.0170566889608267 0.018607824689686
3.78 -0.0556257367615661 0 0.0439518911895052 0.0484449830141458 0.0173345606055208 0.0140800510632135
3.79 -0.0534862304747099 0 0.0441582295630351 0.0433613143008392 0.017596624731173 0.0186750678905817
3.8 -0.051293939735846 0 0.0443649961328708 0.045205420940166 0.0178426241386439 0.0169633337289458
3.81 -0.0490510280712553 0 0.0445720069067749 0.0400252795294972 0.0180723173979693 0.0180861051386313
3.82 -0.0467597089639605 0 0.0447790774967613 0.0457161050293712 0.0182854790877194 0.0155626115013086
3.83 -0.0444222436692866 0 0.0449860233012083 0.0475058026739933 0.0184819000185525 0.0185308566128585
3.84 -0.0420409389832734 0 0.0451926596871935 0.0442446804240052 0.0186613874407426 0.0183372671846398
3.85 -0.0396181449661477 0 0.0453988021728695 0.0479604607093197 0.0188237652354757 0.0175690225752922
3.86 -0.0371562526230973 0 0.0456042666097006 0.0458014807769269 0.0189688740897265 0.0169763913239385
3.87 -0.0346576915446364 0 0.0458088693643808 0.0460385746702922 0.0190965716545421 0.0147393953018091
3.88 -0.0321249275088948 0 0.0460124275002532 0.0399373916055684 0.0192067326865775 0.0159550069807657
3.89 -0.0295604600481915 0 0.0462147589580515 0.0473083802624477 0.0192992491727427 0.0167363687446175
3.9 -0.0269668199822982 0 0.0464156827357851 0.0405680130276009 0.0193740304378386 0.0222532545228266
3.91 -0.024346566920826 0 0.0466150190675906 0.0478598174903365 0.0194310032350746 0.0215224236026103
3.92 -0.0217022867371996 0 0.0468125896013724 0.0488136598829021 0.0194701118193803 0.0204335917560646
3.93 -0.0190365890167122 0 0.0470082175750575 0.0472556996817846 0.0194913180034379 0.0153845733003283
3.94 -0.0163521044811809 0 0.0472017279912901 0.0484910935353042 0.0194946011963788 0.0181180825067273
3.95 -0.0136514823927399 0 0.0473929477903933 0.0461612465742727 0.0194799584251096 0.0216103504180821
3.96 -0.0109373879393409 0 0.0475817060214281 0.0429970230477523 0.0194474043382425 0.0174928357546049
3.97 -0.00821249960453252 0 0.047767834011179 0.0537642706186783 0.0193969711926293 0.0230359186888591
3.98 -0.0054795065241216 0 0.0479511655309009 0.0481358855212092 0.0193287088225105 0.0197556189165669
3.99 -0.00274110583232021 0 0.0481315369606623 0.0481282809153795 0.0192426845913108 0.0158786903927041
4 -4.2748237638262e-17 0 0.0483087874511212 0.0491948321906033 0.0191389833261286 0.0178068807336979
4.01 0.00274110583232013 0 0.048482759082576 0.0535080406985047 0.0190177072349834 0.0148822480679404
4.02 0.00547950652412167 0 0.0486532970211323 0.0478167682628356 0.0188789758069036 0.0226360504336018
4.03 0.00821249960453259 0 0.0488202496718332 0.0488375803695127 0.018722925694953 0.0224503475755867
4.04 0.0109373879393408 0 0.0489834688286 0.0536435240786195 0.0185497105823114 0.0152722840044749
4.05 0.0136514823927398 0 0.049142809820837 0.0482442848631564 0.0183595010315418 0.0211512201192082
4.06 0.0163521044811809 0 0.0492981316565542 0.0478915873590698 0.0181524843171922 0.0149813434673418
4.07 0.0190365890167123 0 0.0494492971618668 0.046195042670108 0.0179288642418979 0.0210318650366856
4.08 0.0217022867371995 0 0.0495961731167353 0.0459924416582845 0.0176888609361663 0.0179834386845626
4.09 0.0243465669208259 0 0.0497386303868089 0.044161910284746 0.01743271064204 0.0196703116680712
4.1 0.026966819982298 0 0.0498765440512459 0.047409980072992 0.0171606654808537 0.0155943429969165
4.11 0.0295604600481916 0 0.0500097935263808 0.0556016505122351 0.0168729932053129 0.0106839041977131
4.12 0.0321249275088947 0 0.0501382626851198 0.0480089205198563 0.0165699769361394 0.0186449231047433
4.13 0.0346576915446363 0 0.0502618399719435 0.0538499076480782 0.0162519148835437 0.0166149292471719
4.14 0.0371562526230971 0 0.0503804185134055 0.0454024827306396 0.0159191200537992 0.01681895596165
4.15 0.0396181449661478 0 0.0504938962240163 0.0510696647379992 0.0155719199412072 0.0168866502731608
4.16 0.0420409389832734 0 0.0506021759074087 0.0483043686676572 0.0152106562057572 0.0121567974636347
4.17 0.0444222436692865 0 0.0507051653526846 0.0543495011099787 0.0148356843368013 0.0148930633549384
4.18 0.0467597089639604 0 0.0508027774258475 0.0485376471250493 0.014447373303073 0.0165205026004482
4.19 0.0490510280712554 0 0.0508949301562311 0.0514206897893023 0.0140461051893969 0.0129728923017719
4.2 0.051293939735846 0 0.0509815468178378 0.0509300080239576 0.0136322748204484 0.00580217923110633
4.21 0.0534862304747098 0 0.0510625560055079 0.0507874917951929 0.0132062893719327 0.0169718519698829
4.22 0.055625736761566 0 0.051137891705843 0.0566554577765937 0.0127685679695695 0.0129601012228712
4.23 0.0577103471620153 0 0.0512074933628136 0.0509838840300487 0.0123195412762766 0.0108009469372454
4.24 0.0597380044172701 0 0.0512713059379875 0.0554419006352295 0.0118596510679617 0.0107724713911779
4.25 0.0617067074744218 0 0.0513292799653171 0.0556840258999088 0.0113893497983406 0.0127246110561208
4.26 0.0636145134612372 0 0.0513813716004341 0.0501081728389673 0.0109091001532098 0.00801468662228253
4.27 0.0654595396035399 0 0.0514275426644001 0.0484909466653305 0.0104193745946163 0.0133487607839268
4.28 0.0672399650832797 0 0.0514677606818726 0.0507018099822667 0.0099206548953717 0.014963422952508
4.29 0.0689540328354617 0 0.0515019989136455 0.0556278244749496 0.00941343166437161 0.011642290203164
4.3 0.0706000512821564 0 0.0515302363835357 0.0490141965623554 0.0088982038631882 0.0144806088996816
4.31 0.0721763960018831 0 0.051552457899585 0.053476479076683 0.0083754783144132 0.0111926357364676
4.32 0.0736815113327178 0 0.0515686540695599 0.0560009108362204 0.00784576920223657 0.00444128170968431
4.33 0.0751139119075437 0 0.0515788213107317 0.0528861133216927 0.00730959756575357 0.00385147072201604
4.34 0.0764721841199295 0 0.0515829618539276 0.0505431116767225 0.00676749078550051 0.0100668852146773
4.35 0.0777549875191876 0 0.0515810837418499 0.0544690927667157 0.0062199820637258 0.00657150180215919
4.36 0.0789610561332376 0 0.0515732008216622 0.0522818684499426 0.00566760989890922 0.0109498529107786
4.37 0.0800891997179679 0 0.0515593327318534 0.0491139683407414 0.00511091755504811 0.0053213778422289
4.38 0.0811383049318629 0 0.0515395048833893 0.0550227170655678 0.00455045252623421 0.0087813811522436
4.39 0.0821073364347363 0 0.0515137484351717 0.0483841040997804 0.00398676599704952 0.00667052377669878
4.4 0.0829953379094877 0 0.0514821002638289 0.052673176224601 0.00342041229931381 0.00044975564031183
4.41 0.0838014330058708 0 0.0514446029278676 0.0509305962209075 0.00285194836571989 -0.00242821177339498
4.42 0.0845248262053468 0 0.051401304626221 0.0568637805120111 0.00228193318089582 0.0027977643486506
4.43 0.0851648036061641 0 0.0513522591512343 0.0470988150220188 0.00171092723043596 0.00603990972933312
4.44 0.0857207336278934 0 0.0512975258361333 0.0522740848489397 0.00113949194844439 -0.00322575177167367
4.45 0.0861920676347216 0 0.051237169497029 0.0496429349212423 0.000568189164136201 -0.000406751163025136
4.46 0.0865783404768888 0 0.051171260369514 0.0492355890161941 -2.41945195740531e-06 -0.00110841151832385
4.47 0.0868791709497349 0 0.0510998740399145 0.0512219239371236 -0.000571772941633528 0.00452115613894092
4.48 0.0870942621699032 0 0.0510230913712642 0.0479641562595411 -0.00113931161196511 0.00177022726674514
4.49 0.0872234018683274 0 0.0509409984240744 0.0546510357031175 -0.00170447758700593 0.0028207463342972
4.5 0.0872664625997165 0 0.0508536863719783 0.0550339706409463 -0.00226671535770849 -0.00311650974249893
4.51 0.0872234018683274 0 0.0507612514123308 0.0502501759290714 -0.00282547232951214 0.0033471589016229
4.52 0.0870942621699032 0 0.0506637946718551 0.0500731948454065 -0.00338019936706095 -0.00531801249591985
4.53 0.0868791709497349 0 0.0505614221074264 0.0534802946587904 -0.00393035133551379 -0.00306788798535614
4.54 0.0865783404768888 0 0.0504542444020915 0.0481333094884637 -0.00447538763791232 -0.00487379056478163
4.55 0.0861920676347216 0 0.0503423768564276 0.0515378490627414 -0.00501477274807658 -0.0065764381498518
4.56 0.0857207336278934 0 0.050225939275346 0.0525163599779959 -0.00554797673850229 -0.00130155528219815
4.57 0.0851648036061641 0 0.0501050558504535 0.0515167503123879 -0.0060744758027388 -0.00574277509050414
4.58 0.0845248262053468 0 0.0499798550380871 0.0482951384871914 -0.00659375277173212 -0.00233413261307328
4.59 0.0838014330058709 0 0.0498504694331418 0.0457112424883544 -0.00710529762362355 -0.00309210310017324
4.6 0.0829953379094876 0 0.049717035638817 0.0475613251616308 -0.00760860798650067 -0.00974486259626962
4.61 0.0821073364347364 0 0.0495796941324092 0.0522650175025404 -0.00810318963360449 -0.0123038326009144
4.62 0.0811383049318629 0 0.0494385891272831 0.0490214645418311 -0.00858855697050419 -0.0110564287124155
4.63 0.080089199717968 0 0.0492938684311584 0.0522619108253608 -0.00906423351375838 -0.00985422409053566
4.64 0.0789610561332376 0 0.0491456833008509 0.048732721034135 -0.00952975236059074 -0.00991593231909254
4.65 0.0777549875191876 0 0.0489941882936119 0.049339958101573 -0.00998465664911627 -0.00990764940360387
4.66 0.0764721841199295 0 0.0488395411152122 0.0481125344790635 -0.0104285000086642 -0.0156350144243141
4.67 0.0751139119075438 0 0.0486819024649206 0.0470840045236709 -0.0108608469997525 -0.0113232686430018
4.68 0.0736815113327179 0 0.0485214358775298 0.0492992974517464 -0.0112812735432813 -0.010365458730932
4.69 0.072176396001883 0 0.0483583075625862 0.0482986815211021 -0.0116893673385188 -0.00833334294251115
4.7 0.0706000512821564 0 0.0481926862409805 0.0519679000005281 -0.0120847282694708 -0.00914632670672774
4.71 0.0689540328354617 0 0.0480247429790627 0.0462976755635646 -0.0124669687992295 -0.00953769953906425
4.72 0.0672399650832797 0 0.0478546510204424 0.0523721556522881 -0.0128357143519143 -0.0113240310419918
4.73 0.0654595396035398 0 0.0476825856156433 0.0433213598402075 -0.013190603681827 -0.0139476641978368
4.74 0.0636145134612372 0 0.047508723849777 0.0488093612297891 -0.0135312892294571 -0.0161601388345894
4.75 0.0617067074744218 0 0.0473332444684083 0.0464840406163992 -0.0138574374639862 -0.0126402842476153
4.76 0.0597380044172702 0 0.0471563277017832 0.0486483306617709 -0.0141687292119522 -0.0133916356748329
4.77 0.0577103471620151 0 0.0469781550875917 0.0466456207331742 -0.0144648599717514 -0.0113773321470683
4.78 0.0556257367615661 0 0.0467989092924429 0.0492418398449866 -0.0147455402136649 -0.0179850990299197
4.79 0.0534862304747099 0 0.0466187739322252 0.0517372784040251 -0.0150104956651161 -0.0104828073523133
4.8 0.0512939397358461 0 0.0464379333915325 0.0436452145539736 -0.0152594675808757 -0.0196033362958292
4.81 0.0490510280712552 0 0.0462565726423309 0.0454817182864387 -0.0154922129979489 -0.0206514251684057
4.82 0.0467597089639605 0 0.0460748770620474 0.0463293780258376 -0.0157085049748921 -0.0137530029005432
4.83 0.0444222436692866 0 0.0458930322512594 0.0476188377733009 -0.015908132815324 -0.0108183246179741
4.84 0.0420409389832734 0 0.045711223851164 0.0532924574720634 -0.016090902275409 -0.0171095524623641
4.85 0.0396181449661477 0 0.0455296373610083 0.0432997251096889 -0.0162566357551105 -0.0144121407976992
4.86 0.0371562526230972 0 0.0453484579556601 0.0450868037649132 -0.0164051724730223 -0.0166634964626021
4.87 0.0346576915446364 0 0.0451678703034993 0.0503028676407321 -0.0165363686246079 -0.0218294988562528
4.88 0.0321249275088948 0 0.0449880583848098 0.0453613983909646 -0.0166500975236911 -0.014818461941179
4.89 0.0295604600481916 0 0.0448092053108502 0.0469386421508163 -0.0167462497270566 -0.0145810376020286
4.9 0.026966819982298 0 0.0446314931437837 0.042428395201359 -0.0168247331420402 -0.0189282047727044
4.91 0.024346566920826 0 0.0444551027176419 0.0464984658786703 -0.016885473117 -0.0139668304655719
4.92 0.0217022867371996 0 0.0442802134605026 0.0429622624605565 -0.0169284125145809 -0.0172459292385636
4.93 0.0190365890167124 0 0.0441070032180541 0.0416370905102385 -0.0169535117676994 -0.0116141620323563
4.94 0.0163521044811808 0 0.0439356480787215 0.0479290526731551 -0.0169607489181933 -0.0159151512055504
4.95 0.0136514823927399 0 0.0437663222005279 0.042470428181102 -0.0169501196380986 -0.0167239520396723
4.96 0.0109373879393409 0 0.0435991976398595 0.0459147569763184 -0.0169216372335321 -0.0149730897026284
4.97 0.00821249960453269 0 0.0434344441823061 0.0457865834085255 -0.0168753326311762 -0.0205883374773272
4.98 0.00547950652412146 0 0.0432722291757417 0.0407988508325358 -0.0168112543473789 -0.0150991257373289
4.99 0.00274110583232023 0 0.0431127173658104 0.0444766343472398 -0.0167294684399 -0.0123371142449027
5 5.34352970478275e-17 0 0.0429560707339816 0.0399821611844101 -0.01663005844235 -0.0149914418359044
5.01 -0.00274110583232012 0 0.0428024483383311 0.0417805031525471 -0.0165131252813882 -0.0114761016351799
5.02 -0.00547950652412135 0 0.0426520061572085 0.0402484523017097 -0.0163787871767593 -0.0163075105356732
5.03 -0.00821249960453259 0 0.0425048969359424 0.0396887123881803 -0.0162271795242693 -0.0127639306651543
5.04 -0.0109373879393408 0 0.0423612700367372 0.0432682520918617 -0.0160584547618148 -0.00920375530065174
5.05 -0.0136514823927398 0 0.0422212712919065 0.0428151748536243 -0.015872782218599 -0.0168967890668263
5.06 -0.0163521044811807 0 0.0420850428605913 0.0432721199730153 -0.0156703479476813 -0.0209231483415109
5.07 -0.0190365890167123 0 0.0419527230891016 0.0413253863958446 -0.0154513545420283 -0.00681872023762928
5.08 -0.0217022867371995 0 0.0418244463750209 0.0440105883975189 -0.0152160209342456 -0.0133503910750408
5.09 -0.0243465669208259 0 0.0417003430352063 0.0470305989772544 -0.0149645821801884 -0.0139789777562498
5.1 -0.0269668199822979 0 0.0415805391778163 0.0376242676964541 -0.0146972892266661 -0.0157444609681006
5.11 -0.0295604600481914 0 0.0414651565784902 0.0387851457825124 -0.0144144086634673 -0.0148759632848999
5.12 -0.0321249275088949 0 0.0413543125608032 0.0408789358025531 -0.0141162224599524 -0.0150949496047008
5.13 -0.0346576915446363 0 0.0412481198811145 0.0405105660659081 -0.0138030276864722 -0.0101522100824539
5.14 -0.0371562526230969 0 0.0411466866179211 0.0426693623166626 -0.0134751362208882 -0.0147566011076374
5.15 -0.0396181449661476 0 0.0410501160658285 0.0365292944062024 -0.0131328744404838 -0.00558640270880459
5.16 -0.0420409389832733 0 0.0409585066342402 0.0405104798057132 -0.0127765828995707 -0.0175213846356184
5.17 -0.0444222436692864 0 0.0408719517508691 0.0407095859241921 -0.0124066159931078 -0.0147587977392736
5.18 -0.0467597089639605 0 0.0407905397701625 0.0401827345837685 -0.0120233416066662 -0.0117143657269764
5.19 -0.0490510280712551 0 0.0407143538867342 0.0420526693798972 -0.0116271407530842 -0.00581512825218616
5.2 -0.051293939735846 0 0.0406434720538871 0.0410215679298161 -0.0112184071961709 -0.00599961415230896
5.21 -0.05348623047471 0 0.0405779669073075 0.0389448903676429 -0.0107975470618312 -0.00393745753356627
5.22 -0.055625736761566 0 0.0405179056940061 0.044015828715822 -0.0103649784369944 -0.0117693441445227
5.23 -0.057710347162015 0 0.0404633502065756 0.0385544741012933 -0.00992113095674228 -0.00939643606064054
5.24 -0.05973800441727 0 0.0404143567228306 0.0406881590866105 -0.00946644538004552 -0.00574053456028863
5.25 -0.0617067074744218 0 0.0403709759508882 0.0419970352994756 -0.00900137315452529 -0.00871178424519507
5.26 -0.0636145134612372 0 0.0403332529797443 0.0399447299502798 -0.00852637597067079 -0.0080150958410308
5.27 -0.0654595396035396 0 0.0403012272353938 0.0367260375915553 -0.00804192530595203 -0.0119837959391818
5.28 -0.0672399650832798 0 0.0402749324425385 0.0389312512307718 -0.00754850195927804 -0.00666635190105233
5.29 -0.0689540328354617 0 0.0402543965919199 0.0463791325557275 -0.00704659557625963 -0.00656391524960336
5.3 -0.0706000512821563 0 0.0402396419133095 0.0404187127928985 -0.00653670416574544 -0.00503129825470838
5.31 -0.072176396001883 0 0.0402306848541834 0.0419085276388189 -0.00601933360810826 -0.00572574151455902
